id,name,performer,price,time_start,time_end,venue,address,city,postcode,latitude,longitude,tags
142962,The On-U Sound 30th Birthday Bash,"Tackhead, Mark Stewart & The Maffia, Adrian Sherwood",£18,"Apr 13, 2011 8:00 PM","Apr 14, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Music
143028,Toy Horses,,£5,"Apr 13, 2011 8:00 PM","Apr 13, 2011 11:00 PM",King Tut's,272a St Vincent Street,Glasgow,G2 5RL,55.862698,-4.265206,Music
143054,Jeniferever,,£7,"Apr 13, 2011 8:00 PM","Apr 13, 2011 11:00 PM",Captain's Rest,185 Great Western Road,Glasgow,G4 9EB,55.872478,-4.27228,Music
143180,The Broken Windows Policy,,£4 (£2),"Apr 13, 2011 8:30 PM","Apr 13, 2011 11:00 PM",The Stand,5 York Place,Edinburgh,EH1 3EB,55.955853,-3.191603,"Comedy, sketch"
143188,The Fun Junkies,,£5 (£4/£2.50),"Apr 13, 2011 8:30 PM","Apr 13, 2011 11:00 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,Comedy
143512,"The Puppet State, Forgotten Sunday, Jamie Cameron",,Free,"Apr 13, 2011 8:30 PM","Apr 13, 2011 11:00 PM",Box,431 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Music
141365,Muso,,£4 (£3),"Apr 13, 2011 9:00 PM","Apr 14, 2011 3:00 AM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,Music
141395,Vinyl Night,,Free,"Apr 13, 2011 9:00 PM","Apr 14, 2011 12:00 PM",Butterfly & Pig,153 Bath St,Glasgow,G2 4SQ,,,"pre-club, vinyl, Funk, Hip-hop, free entry"
142732,More Than Conquerors,Pacific Theatre,Free,"Apr 13, 2011 9:00 PM","Apr 14, 2011 1:00 AM",Bloc+,117 Bath Street,Glasgow,G2 2SZ,55.864017,-4.260037,Music
143085,Sinister Flynn,"Horza, Lynsy Kelly",£tbc,"Apr 13, 2011 9:00 PM","Apr 13, 2011 11:30 PM",13th Note,50-60 King Street,Glasgow,G1 5QT,55.856236,-4.247125,Music
141240,Bangers & Mash,,£1 (£3 after 11),"Apr 13, 2011 10:00 PM","Apr 14, 2011 3:00 AM",The Hive,15-17 Niddry Street,Edinburgh,EH1 1LG,55.949123,-3.1868,"Clubs, chart, Student"
141344,Crash,,Free (£5 after 11),"Apr 13, 2011 10:00 PM","Apr 14, 2011 3:00 AM",Shed,Langside Avenue,Glasgow,G41 2QS,55.8294723,-4.2816032,Clubs
141650,Indigo,,£3 (£1),"Apr 13, 2011 10:30 PM","Apr 14, 2011 3:00 AM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Clubs
141435,Wednesdays,,Free,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",Flat 0/1,162 Bath Street,Glasgow,,,,"Clubs, Synth, Funk, 80s, free entry"
141836,Octopussy,,£7 (£5),"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,"Clubs, Student, bouncy castle"
142268,Slap Bang,,Free,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Clubs
142415,Axis,,Free,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Clubs
142563,The Ka-Tet,,£2 (£1),"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",The Jazz Bar,1 Chambers Street,Edinburgh,EH1 1HR,55.94838,-3.186905,Music
142599,JungleDub,,Free,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",Bongo Club,37 Holyrood Road,Edinburgh,EH8 8AQ,55.950005,-3.179537,"Clubs, Club"
142974,Knock Knock,,£5,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Clubs
143016,Live-O!,,Free,"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",The Store,37 Guthrie Street,Edinburgh,EH1 1JG,55.948357,-3.188298,Clubs
143603,Gaga Wednesdays,,£5 (£3),"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
143604,Stoked,,£5 (£3),"Apr 13, 2011 11:00 PM","Apr 14, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
142799,In About It,,£4 (£3),"Apr 13, 2011 11:30 PM","Apr 14, 2011 3:00 AM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Clubs
142151,Half Way: Part One,,Free,"Apr 14, 2011 9:00 AM","Apr 14, 2011 5:00 PM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Art
142875,"Hope, Memories, Loss and Community",,Free,"Apr 14, 2011 9:00 AM","Apr 14, 2011 8:00 PM",Platform,The Bridge 1000 Westerhouse Road Easterhouse,Glasgow,G34 9DU,55.868397,-4.12042,Art
144485,Re:alignment,,Free,"Apr 14, 2011 9:00 AM","Apr 14, 2011 5:30 PM",Schop,36 St. Mary's Street,Edinburgh,EH1 1SX,55.949131,-3.18327,Art
135527,Edinburgh International Science Festival,,Various,"Apr 14, 2011 9:30 AM","Apr 14, 2011 4:30 PM",City Art Centre,2 Market Street,Edinburgh,EH1 1DE,55.950989,-3.190188,"edinburgh international science festival, kids, Schools, Children, science, Festivals"
139392,Paul Noble: Tent,,Free,"Apr 14, 2011 9:30 AM","Apr 14, 2011 5:00 PM",Cooper Gallery,Crawford Building DJCAD 13 Perth Road,Dundee,DD1 4HT,56.457184,-2.982883,"Art, Nobson Newton"
140991,Self Portraits,,Free,"Apr 14, 2011 9:30 AM","Apr 14, 2011 5:00 PM",Duncan of Jordanstone College of Art and Design,13 Perth Rd,Dundee,DD1 4HT,56.4598913,-2.9888339,Art
131570,"Rosemarie Trockel: Drawings, Collages and Book Drafts",,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Talbot Rice Gallery,University of Edinburgh South Bridge,Edinburgh,EH8 9YL,55.947735,-3.187366,Art
131095,Hertie Querty,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 8:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,"Art, contemporary art, Photography, video, Installation"
135647,French Drawings,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 7:00 PM",National Gallery of Scotland,The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,Art
135726,Artist Rooms: August Sander,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Dean Gallery,73 Belford Road,Edinburgh,EH4 3DS,55.95187,-3.224196,"Art, 20th Century images, Photography, German"
136653,"Claude Cahun, Sue Tompkins",,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:30 PM",Inverleith House,Inverleith Row,Edinburgh,EH3 5LR,55.96508,-3.21015,"Art, Photography"
137392,China Through The Lens,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Burrell Collection,2060 Pollokshaws Road,Glasgow,G43 1AT,55.823643,-4.304206,Art
138415,Jeff Koons,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 7:00 PM",Scottish National Gallery of Modern Art,75 Belford Road,Edinburgh,EH4 3DR,55.951084,-3.225292,"Art, pop art, Culture"
138573,Blueprint for a Bogey,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 8:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,Art
139907,"Textile, Silver, Wood",,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 4:00 PM",Danish Cultural Institute,3 Doune Terrace,Edinburgh,EH3 6DY,55.956123,-3.208221,"Art, textile, silver, wood"
140150,An Informed Energy: Lithography and Tamarind,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",Edinburgh Printmakers,23 Union Street,Edinburgh,EH1 3LR,55.958324,-3.186165,"Art, prints, Tamarind, mexico"
141094,Smith/Stuart,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",The Changing Room,Tolbooth,Stirling,FK8 1DE,56.1470671,-4.4174296,"Art, video, Installation"
141272,Winston Roeth,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,"Art, slate, tiles, compositions"
141310,Jonathan Owen,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,Art
141681,Victoria Clare Bernie: Slow Water,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Street Level Photoworks,48 King Street,Glasgow,G1 5QP,55.856804,-4.246934,"Art, highland, Photography, filmmaking, video, Digital, drawing, Victoria Clare Bernie"
141740,Christine Borland: Cast From Nature,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",Glasgow Sculpture Studio,145 Kelvinhaugh Street,Glasgow,G3 8PX,55.854946,-4.249767,"Art, sculpture, John Godsir"
141856,Blanca Gallego: It Is Not Here,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 10:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,Art
141879,Black White Score,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 10:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,Art
142004,Hayley Tompkins: A Piece Of Eight,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",The Modern Institute,14-20 Osborne Street,Glasgow,G1 5QN,55.855991,-4.24526,Art
142095,Let The Games Begin,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Trongate 103,,Glasgow,G1 5HD,55.85722,-4.24648,Art
142107,F I G M E N T S,Omar Zingaro Bhatia,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",The Briggait,141 Bridgegate,Glasgow,G1 5HZ ,55.854961,-4.24844,"Art, omar zingaro bhatia"
142144,Cumulus: Sade Foley,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,"Art, Sade Foley, natural world, Edinburgh College Of Art"
142379,Not Pretty?,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,
142686,John Brown,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",The Scottish Gallery,16 Dundas Street,Edinburgh, EH3 6HZ,55.956791,-3.19914,Art
143640,"After, Growth and Form",,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:30 PM",Glasgow Print Studio,Trongate 103,Glasgow,G1 5HD,,,Art
143709,Hugh Murdoch,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 5:00 PM",Doubtfire Gallery,1-3 South East Circus Place,Edinburgh,EH3 6TJ,55.95676,-3.20175,Art
143730,Beyond,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 4:00 PM",Marchmont Gallery,61 Marchmont Road,Edinburgh,EH9 1HS,55.937511,-3.19363,Art
144867,Zerioz Bizniz,,Free,"Apr 14, 2011 10:00 AM","Apr 14, 2011 6:00 PM",Project Slogan,Langstane Place,Aberdeen,AB11 6FB,57.144081,-2.10515,Art
135500,DÈj‡ vu: Manfred Pernice,,Free,"Apr 14, 2011 10:30 AM","Apr 14, 2011 8:30 PM",DCA,152 Nethergate,Dundee,DD1 4DY,56.45731,-2.97474,"Art, sculpture, architecture"
141774,Perception,,Free,"Apr 14, 2011 10:30 AM","Apr 14, 2011 5:30 PM",Dovecot Studios,10 Infirmary Street,Edinburgh,EH1 1LT,55.94812,-3.18586,Art
141039,The Imaginary: Katsutoshi Yuasa,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 4:30 PM",Corn Exchange Gallery,Constitution Street,Edinburgh,EH6 7BS,55.97575,-3.166042,"Art, woodcuts, handcrafted, photographs, Katsutoshi Yuasa"
142341,Rock Trust Postcards,,Free,"Apr 14, 2011 11:00 AM","Apr 15, 2011 1:00 AM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,Art
142528,"Resemblances, Sympathies, and Other Acts",,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 6:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Art
143220,To This Place I Return,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 6:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Art
143287,"Looking Forward, Looking Back",,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 11:00 PM",Cafe Cossachok,10 King Street,Glasgow,G1 5QP,55.85651,-4.24664,Art
143682,Spring Fling,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 4:00 PM",Axolotl Gallery,35 Dundas Street,Edinburgh,EH3 6QQ,,,Art
143740,Sometimes I Am Content,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 5:00 PM",Kendal Koppe,6 Dixon Street,Glasgow,G1 4AX,55.8563,-4.25429,Art
144217,Ruth MacLennan: Anarcadia,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 9:00 PM",Stills,23 Cockburn Street,Edinburgh,EH1 1BP,55.950783,-3.190278,Art
144900,I Spy With My Mind's Eye,,Free,"Apr 14, 2011 11:00 AM","Apr 14, 2011 4:00 PM",Scotland-Russia Institute,9 South College Street,Edinburgh,EH8 9AA,55.94709,-3.18689,Art
139362,Strange Loops,,Free,"Apr 14, 2011 12:00 PM","Apr 14, 2011 5:00 PM",Generator Projects,25-26 Mid Wynd,Dundee,DD1,56.456729,-2.987852,"Art, craig mulholland, group"
142031,Ulla von Brandenburg: Neue Alte Welt,,Free,"Apr 14, 2011 12:00 PM","Apr 14, 2011 5:00 PM",The Common Guild,,Glasgow,,,,Art
143477,Alice,,From £9,"Apr 14, 2011 2:00 PM","Apr 14, 2011 4:30 PM",Theatre Royal,282 Hope Street,Glasgow,G2 3DQ,,,Theatre
142966,1st International Afro-Brazilian Festival,,Free,"Apr 14, 2011 6:00 PM","Apr 14, 2011 9:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,"Events, festival, arts, Brazilian, culture"
141493,The Wanted,,£24,"Apr 14, 2011 6:30 PM","Apr 14, 2011 10:00 PM",SECC,Finnieston Quay,Glasgow,G3 8YW,55.860909,-4.288178,Music
141481,Paul McKenna Band,,£tbc,"Apr 14, 2011 7:00 PM","Apr 14, 2011 10:00 PM",Stereo,20-28 Renfield Lane,Glasgow,G2 6PH,55.860909,-4.258342,"Edinburgh Festival 2009, fringe, Music"
142240,Architecture in Helsinki,,£13,"Apr 14, 2011 7:00 PM","Apr 14, 2011 10:00 PM",Oran Mor,731-735 Great Western Road,Glasgow,G12 8QX,55.877419,-4.289182,Music
142298,"Six Storey's High, People, Places, Maps, Squares That Look Round, Kalatara",,£5,"Apr 14, 2011 7:00 PM","Apr 14, 2011 10:00 PM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Music
142393,Paul Vickers and The Leg,"Zed Penguin, Andy Brown",£5,"Apr 14, 2011 7:00 PM","Apr 14, 2011 10:30 PM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Music
142945,Saxon,"Wolfsbane, Fury UK",£16.50,"Apr 14, 2011 7:00 PM","Apr 14, 2011 10:00 PM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Music
143354,Entertainment Island: The Trilogy,,£5 (£4),"Apr 14, 2011 7:00 PM","Apr 14, 2011 9:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Theatre
143395,Platform 18: New Work Award,,£14 (£10),"Apr 14, 2011 7:00 PM","Apr 14, 2011 9:00 PM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,Theatre
141143,Mark Thomas: Extreme Rambling,,£15,"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",Lemon Tree,5 West North Street,Aberdeen,AB24 5AT,57.14983,-2.095114,"Comedy, MGICF, magners glasgow international comedy festival"
141494,Peter Kay,,£35,"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",SECC,Finnieston Quay,Glasgow,G3 8YW,55.860909,-4.288178,Comedy
142212,The Mars Patrol,,£7.50,"Apr 14, 2011 7:30 PM","Apr 15, 2011 1:00 AM",Voodoo Rooms,19a West Register Street,Edinburgh,EH2 2AA,55.953743,-3.190593,Music
143427,The Red Room,,£10.50 (£8.50),"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",Brunton Theatre,Ladywell Way,Edinburgh,EH21 6AA,55.943481,-3.0571,"dance base, Dance"
143474,Alice,,From £10,"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",Theatre Royal,282 Hope Street,Glasgow,G2 3DQ,,,Theatre
143481,The Hard Man,,From £24.50 (£21.50),"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,"Theatre, Tom McGrath, Glasgow, gangs"
143504,Age Of Arousal,,From £10 (£6),"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:00 PM",Dundee Rep,Tay Square,Dundee,DD1 1PB,56.457722,-2.976292,"Theatre, stellar quines, female, erotic"
144832,"Lone Pigeon, Pictish Trail",,£8,"Apr 14, 2011 7:30 PM","Apr 14, 2011 10:30 PM",Pilrig St Paul's Church,Pilrig Street,Edinburgh,,,,Music
143330,Educating Agnes,,From £12.50,"Apr 14, 2011 7:45 PM","Apr 14, 2011 10:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,Theatre
143453,Clockwork,,£10,"Apr 14, 2011 7:45 PM","Apr 14, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,Theatre
142063,Lurach,,£2,"Apr 14, 2011 8:00 PM","Apr 14, 2011 10:00 PM",Tchai-Ovna,42 Otago Lane,Glasgow,G12 8PB,55.872784,-4.282099,Music
142213,Not A Day Goes By,,£10,"Apr 14, 2011 8:00 PM","Apr 15, 2011 1:00 AM",Voodoo Rooms,19a West Register Street,Edinburgh,EH2 2AA,55.953743,-3.190593,Music
142314,Doghouse Open Mic,Jill MacDonald,Free,"Apr 14, 2011 8:00 PM","Apr 14, 2011 11:45 PM",Doghouse,15 Ward Road,Dundee,DD1 1ND,56.461658,-2.97565,Events
142590,Alex Garnett Quartet,,£6 (£5),"Apr 14, 2011 8:00 PM","Apr 14, 2011 10:30 PM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Music
142630,Movement,,Free,"Apr 14, 2011 8:00 PM","Apr 15, 2011 1:00 AM",Electric Circus,36-39 Market Street,Edinburgh,EH1 1DF,55.95145,-3.18783,Clubs
142759,"Lost City Soul, Jericho Bay, Restless Sinners",,£5,"Apr 14, 2011 8:00 PM","Apr 14, 2011 10:30 PM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,Music
143055,Skinny Villains,"Male Pattern Band, Butterflies On String",£tbc,"Apr 14, 2011 8:00 PM","Apr 14, 2011 11:00 PM",Captain's Rest,185 Great Western Road,Glasgow,G4 9EB,55.872478,-4.27228,Music
143770,Leith Festival Comedy Fundraiser,"Keir MacAllister, Jay Lafferty",£7 (£5),"Apr 14, 2011 8:00 PM","Apr 14, 2011 10:30 PM",Leith Docker's Club,17-17A Academy Street,Edinburgh,EH6 7EE,,,Comedy
144005,"Literary Death Match Glasgow, Ep. 1",,£5,"Apr 14, 2011 8:00 PM","Apr 14, 2011 10:30 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,"Books, tim turnbull, anneliese mackintosh, alan bissett, liz lochhead, ian mcpherson"
143520,The Madamoiselle,,Free,"Apr 14, 2011 9:00 PM","Apr 15, 2011 12:00 AM",The Wise Monkey,508 Great Western Rd,Glasgow,G12 8EL,55.875832,-4.28275,Music
142733,"Run, WALK","Prolife, Ultimate Thrush",Free,"Apr 14, 2011 9:00 PM","Apr 15, 2011 1:00 AM",Bloc+,117 Bath Street,Glasgow,G2 2SZ,55.864017,-4.260037,Music
143189,The Thursday Show,Mike Wozniak,£8 (£7/£4),"Apr 14, 2011 9:00 PM","Apr 14, 2011 11:00 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"the stand, Comedy"
143206,The Thursday Show,"Hattie Hayridge, Anthony J. Brown, Phil Differ, Eddie O'Dwyer",£8 (£7/£4),"Apr 14, 2011 9:00 PM","Apr 14, 2011 11:00 PM",The Stand,5 York Place,Edinburgh,EH1 3EB,55.955853,-3.191603,"the stand, Comedy"
143531,Open Mic,,Free,"Apr 14, 2011 9:00 PM","Apr 14, 2011 11:00 PM",1901 Bar,1534 Pollokshaws Road,Glasgow,G43 1RF,55.827686,-4.295628,"open mic, Karaoke, Events"
141244,Frisky,,Free,"Apr 14, 2011 10:00 PM","Apr 15, 2011 3:00 AM",The Hive,15-17 Niddry Street,Edinburgh,EH1 1LG,55.949123,-3.1868,"Clubs, free entry, Electro, chart, Student"
142979,Mixed Bizness,,£4 (£3),"Apr 14, 2011 10:00 PM","Apr 15, 2011 3:00 AM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Clubs
141654,Bump,,Free (£2 after 12),"Apr 14, 2011 10:30 PM","Apr 15, 2011 3:00 AM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Clubs
143764,Carbon,,£4,"Apr 14, 2011 10:30 PM","Apr 15, 2011 3:00 AM",The Hideout,Abertay Student Union,Dundee,,,,Clubs
141533,Skint/Vengeance,,£3 (£2),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Cathouse,15 Union Street,Glasgow,G1 3RB,55.859222,-4.257349,Clubs
141369,Greatest Hits,,£3,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,Clubs
141439,Feel My Bicep,,Free,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Flat 0/1,162 Bath Street,Glasgow,,,,"Clubs, Sleaze, House, 80s, free entry"
141457,Octopussy,,£6 (£4),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",HMV Picture House,31 Lothian Road,Edinburgh,EH1 2DJ,55.948212,-3.20622,"Clubs, Student, bouncy castle"
142193,Thursdays,,£3 (students free),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,Clubs
142269,Sick Note,,Free,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Clubs
142425,Animal Hospital,,Free,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Clubs
142568,The Freaky Family,,£2 (£1),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",The Jazz Bar,1 Chambers Street,Edinburgh,EH1 1HR,55.94838,-3.186905,"groove, Funk, Jazz, house band, Music"
142756,Shake It Up,,Free (£5 (£3) after 12),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,Clubs
142782,Co-Op,,£tbc,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",Sub Club,22 Jamaica Street,Glasgow,G1 4QD,,,Clubs
142935,Love Music,,£7,"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Clubs
143605,Rumble Thursdays,,£5 (£3),"Apr 14, 2011 11:00 PM","Apr 15, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
142800,Teenage Lust,,£2,"Apr 14, 2011 11:30 PM","Apr 15, 2011 3:00 AM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Clubs
142152,Half Way: Part One,,Free,"Apr 15, 2011 9:00 AM","Apr 15, 2011 5:00 PM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Art
142876,"Hope, Memories, Loss and Community",,Free,"Apr 15, 2011 9:00 AM","Apr 15, 2011 8:00 PM",Platform,The Bridge 1000 Westerhouse Road Easterhouse,Glasgow,G34 9DU,55.868397,-4.12042,Art
144486,Re:alignment,,Free,"Apr 15, 2011 9:00 AM","Apr 15, 2011 5:30 PM",Schop,36 St. Mary's Street,Edinburgh,EH1 1SX,55.949131,-3.18327,Art
135528,Edinburgh International Science Festival,,Various,"Apr 15, 2011 9:30 AM","Apr 15, 2011 4:30 PM",City Art Centre,2 Market Street,Edinburgh,EH1 1DE,55.950989,-3.190188,"edinburgh international science festival, kids, Schools, Children, science, Festivals"
139393,Paul Noble: Tent,,Free,"Apr 15, 2011 9:30 AM","Apr 15, 2011 5:00 PM",Cooper Gallery,Crawford Building DJCAD 13 Perth Road,Dundee,DD1 4HT,56.457184,-2.982883,"Art, Nobson Newton"
140992,Self Portraits,,Free,"Apr 15, 2011 9:30 AM","Apr 15, 2011 5:00 PM",Duncan of Jordanstone College of Art and Design,13 Perth Rd,Dundee,DD1 4HT,56.4598913,-2.9888339,Art
131571,"Rosemarie Trockel: Drawings, Collages and Book Drafts",,Free,"Apr 15, 2011 10:00 AM","Apr 15, 2011 5:00 PM",Talbot Rice Gallery,University of Edinburgh South Bridge,Edinburgh,EH8 9YL,55.947735,-3.187366,Art
135648,French Drawings,,Free,"Apr 15, 2011 10:00 AM","Apr 15, 2011 5:00 PM",National Gallery of Scotland,The Mound,Edinburgh,EH2 2EL,55.95187,-3.196429,Art
135727,Artist Rooms: August Sander,,Free,"Apr 15, 2011 10:00 AM","Apr 15, 2011 5:00 PM",Dean Gallery,73 Belford Road,Edinburgh,EH4 3DS,55.95187,-3.224196,"Art, 20th Century images, Photography, German"
136654,"Claude Cahun, Sue Tompkins",,Free,"Apr 15, 2011 10:00 AM","Apr 15, 2011 5:30 PM",Inverleith House,Inverleith Row,Edinburgh,EH3 5LR,55.96508,-3.21015,"Art, Photography"
138416,Jeff Koons,,Free,"Apr 15, 2011 10:00 AM","Apr 15, 2011 5:00 PM",Scottish National Gallery of Modern Art,75 Belford Road,Edinburgh,EH4 3DR,55.951084,-3.225292,"Art, pop art, Culture"
